brand,model,model_year,milage,fuel_type,ext_col,int_col,price
Tesla,Model 3 Long Range,2021,18000,,Black,Black,42500
Porsche,Boxster Base,1997,132800,Gasoline,Red,Beige,8500
Maserati,Quattroporte Base,2005,32000,Gasoline,Red,Beige,2954083
Mercedes-Benz,SLK-Class SLK320,2001,59500,Gasoline,Blue,Beige,6500
Mercedes-Benz,G-Class G 550 4MATIC,2021,22480,Gasoline,White,Brown,135800
Porsche,Panamera 4S,2010,62743,Gasoline,Silver,Gray,28600
Porsche,Cayenne Platinum Edition,2017,73043,Gasoline,White,Black,30990
Land,Rover Range Rover 3.0L Supercharged,2018,38020,Gasoline,White,Espresso,63998
Land,Rover Range Rover 5.0L V8 Supercharged,2019,17500,Gasoline,Black,Black,65000
Volvo,XC90 3.2,2011,88300,Gasoline,Blue,Beige,11500
Mazda,MX-5 Miata Base,1999,130000,Gasoline,Green,Beige,9000
GMC,Sierra 2500 Denali,2015,86000,Diesel,Gray,Brown,49000
Acura,RSX Type S,2006,71400,Gasoline,Black,Gray,14990
INFINITI,G35 Base,2003,106500,Gasoline,Red,Beige,9500
Audi,S4 Base,2007,93000,Gasoline,Black,Black,10995
Toyota,Sequoia Limited,2012,150900,Gasoline,Black,Gray,17500
Honda,Civic Si Base,2020,6025,Gasoline,Gray,Gray,27500
Lexus,RX 350 Base,2021,30761,Gasoline,Eminent White Pearl,Black,44950
Ford,F-250 Lariat,2019,35597,E85 Flex Fuel,Black,Black,47756
Chevrolet,Silverado 1500 1LZ,2014,111095,E85 Flex Fuel,White,Black,26000
Ford,Fusion SE,2011,114323,Gasoline,Black,Black,6000
Ford,Fusion Energi Titanium,2015,84352,Plug-In Hybrid,Blue,Black,10000
Mercedes-Benz,Sprinter High Roof,2015,110000,Diesel,White,Gray,29000
BMW,M4 Competition xDrive,2023,1120,Gasoline,Gray,White,92900
Jeep,Wrangler Rubicon,2023,7000,Hybrid,Gray,Black,46000
Rolls-Royce,Phantom,2023,1560,–,Tempest,Cobalt Blue,599995
Porsche,911 Turbo S,2021,1912,Gasoline,Silver,Black,240000
Land,Rover Discovery HSE LUXURY,2017,47200,Gasoline,Black,Beige,29000
Mazda,Mazda3 FWD w/Preferred Package,2019,60800,Gasoline,Red,Beige,19900
Mazda,CX-30 Premium Package,2023,2636,Gasoline,Platinum Quartz Metallic,Black,28535
Ford,Mustang GT,2018,53782,Gasoline,Black,Black,29950
Lexus,LS 460 Base,2008,100868,Gasoline,Black,Beige,15397
Rolls-Royce,Ghost Base,2016,8755,Gasoline,Black,Black,166900
Nissan,Xterra S,2008,100900,Gasoline,Black,Gray,6999
Subaru,Ascent Limited 7-Passenger,2022,12700,Gasoline,White,Beige,38500
BMW,330 i,2021,26000,Gasoline,Black,Black,37000
Ford,F-250 XLT,2019,38600,Diesel,Blue,–,54500
Jeep,Compass Sport,2016,99000,Gasoline,White,Gray,5000
Pontiac,Solstice GXP,2007,47000,Gasoline,Black,Black,13300
Mercedes-Benz,CLA-Class CLA 250,2016,120000,Gasoline,Black,Black,19800
Audi,A5 2.0T Premium,2013,111000,Gasoline,Blue,Beige,11500
Chevrolet,Colorado Z71,2019,25462,Gasoline,Shadow Gray Metallic,Jet Black,36139
Mitsubishi,Montero Limited,2004,145000,Gasoline,Silver,Black,8950
Mercedes-Benz,SL-Class SL550 Roadster,2009,60100,Gasoline,Black,Black,27000
Toyota,RAV4 Prime XSE,2022,7100,Plug-In Hybrid,Gray,Black,49000
Nissan,NV Passenger NV3500 HD SL V8,2020,14353,Gasoline,Black,Gray,63900
Ford,Bronco Wildtrak Advanced,2022,9990,Gasoline,Silver,Black,64500
Ford,Mustang Bullitt,2019,48500,Gasoline,Black,Black,44999
Chevrolet,Express 3500 LT,2016,120000,Diesel,White,Gray,19500
Mercedes-Benz,AMG E 63 S 4MATIC,2019,40000,Gasoline,Black,Black,72000
Mercedes-Benz,CLS-Class CLS 550,2014,34600,Gasoline,Black,Black,27500
Chevrolet,Suburban High Country,2021,59528,Gasoline,Satin Steel Metallic,Jet Black,68995
Lincoln,Navigator L Reserve,2019,67073,Gasoline,Black,Black,47999
Mercedes-Benz,SL-Class SL 550,2012,21300,Gasoline,Silver,Red,38500
Ford,Mustang EcoBoost Premium,2017,41650,Gasoline,Blue,Black,23600
Chevrolet,Tahoe Premier,2019,48879,Gasoline,Silver Ice Metallic,Jet Black,49573
Chevrolet,Monte Carlo SS,2006,66840,Gasoline,White,Gray,12000
Ford,Mustang Shelby GT500,2012,6400,Gasoline,Silver,Black,48000
Ford,Utility Police Interceptor Base,2017,118000,Gasoline,Black,Black,15000
Ford,Expedition EL XLT,2017,182000,Gasoline,Black,Black,16500
Bentley,Bentayga Onyx Edition,2018,32500,Gasoline,Black,Beige,103000
Dodge,Challenger R/T Scat Pack,2019,75800,Gasoline,Gray,Black,35998
Audi,TT RS Base,2012,54900,Gasoline,White,Brown,28900
Volkswagen,Beetle 2.0T Final Edition SE,2019,32000,Gasoline,Gray,Black,32750
Porsche,Cayenne AWD,2020,37500,Gasoline,White,Black,59900
Nissan,Pathfinder Silver,2012,206000,Gasoline,Black,Black,5000
Porsche,718 Boxster Base,2019,6700,Gasoline,Gray,Black,63000
Land,Rover Range Rover Sport HST MHEV,2020,19000,Hybrid,Silver,Black,74900
Chevrolet,Corvette Stingray w/1LT,2023,3273,Gasoline,Black,Red,78999
BMW,M550 i xDrive,2020,40000,Gasoline,Blue,Black,53000
Lexus,RX 350 F Sport Performance,2020,53750,Gasoline,Black,Red,32600
BMW,M3 Base,2001,66500,Gasoline,Red,Black,21000
Mercedes-Benz,E-Class E 350,2014,78500,Gasoline,Silver,Black,17900
Audi,SQ5 3.0T Premium Plus,2018,72000,Gasoline,Blue,Black,30000
Mercedes-Benz,AMG GT R,2018,3811,Gasoline,Black,Black,148500
BMW,X5 M Base,2013,67000,Gasoline,Silver,Black,24500
Cadillac,Escalade ESV Luxury,2020,120000,Gasoline,Black,Black,55000
Cadillac,CTS-V Base,2012,45000,Gasoline,Red,Black,41500
Lexus,GX 470 Base,2008,123500,Gasoline,White,Gray,14500
Maserati,GranTurismo Base,2012,12100,Gasoline,Blue,Beige,37900
Land,Rover Range Rover Velar P380 S,2018,46000,Gasoline,Red,Beige,40000
Lincoln,Town Car Base,2004,27600,Gasoline,Black,White,14900
Porsche,Carrera GT Base,2005,4400,Gasoline,Gray,Black,1599000
BMW,X6 M Base,2021,18000,Gasoline,Black,Black,94000
Honda,Civic EX,1993,58981,–,White,Beige,9599
Toyota,FJ Cruiser Base,2013,53000,Gasoline,Blue,Black,36740
Mercedes-Benz,SLK-Class SLK 250,2015,49000,Gasoline,Blue,Beige,23500
Mercedes-Benz,CLA-Class CLA 250,2014,91140,Gasoline,Gray,Black,13500
BMW,M440 i xDrive,2021,24300,Hybrid,Gray,Beige,49999
Land,Rover Range Rover SV Autobiography Dynamic SWB,2020,16754,Gasoline,White,White,112000
Toyota,4Runner Limited,2018,95000,Gasoline,Silver,Brown,33000
Cadillac,STS V6,2005,96000,Gasoline,Beige,Brown,4999
Toyota,Tacoma TRD Sport,2019,36283,Gasoline,Barcelona Red,Black,39598
Acura,TSX Base,2005,151600,Gasoline,Black,Black,7899
Chrysler,Town & Country Touring-L,2012,163500,E85 Flex Fuel,Gray,Beige,5949
Rolls-Royce,Ghost Base,2011,79000,Gasoline,Black,White,80300
Audi,A6 3.0T Premium Plus,2016,71280,Gasoline,Silver,Black,22000
Kia,K5 GT-Line,2021,100312,Gasoline,Wolf Gray,Black,19980
Mercedes-Benz,GLS 450 Base 4MATIC,2019,34068,Gasoline,White,Beige,46900
Mercedes-Benz,SL-Class SL 550,2013,24933,Gasoline,Silver,Red,40250
Jeep,Wrangler Sahara,1998,136500,Gasoline,Black,Black,6999
Ford,Focus SE,2014,79615,Gasoline,Black,Charcoal Black,10995
Mercedes-Benz,GLE 350 GLE 350,2022,18815,Gasoline,Black,Black,61998
GMC,Yukon SLT,2014,142400,E85 Flex Fuel,Black,Black,13500
Cadillac,Escalade Premium Luxury,2023,600,Gasoline,Black,Black,103000
Porsche,911 Carrera,2020,11256,Gasoline,Red,Black,124900
Genesis,GV80 2.5T,2023,8100,Gasoline,Silver,Beige,57300
Genesis,G70 2.0T,2023,2046,Gasoline,Green,Gray,43499
Lexus,LX 600 Premium,2023,1500,Gasoline,Gray,Black,119500
RAM,2500 Big Horn,2020,51000,Gasoline,Red,Black,44900
Nissan,Altima 2.5 S,2015,149800,Gasoline,Black,Black,11600
Ford,Bronco Badlands Advanced,2022,17000,Gasoline,White,Black,69999
Ford,Explorer Sport,2016,95500,Gasoline,Black,Black,20000
Tesla,Model Y Long Range,2021,49252,,Deep Blue Metallic,Black,37999
Land,Rover Range Rover Supercharged,2008,114287,Gasoline,Black,Black,9900
Chevrolet,Suburban 1500 LT,2015,179200,Gasoline,Black,–,16000
Mercedes-Benz,EQS 450+ Base,2022,16500,,Blue,White,69500
Land,Rover Discovery Sport S R-Dynamic,2022,23568,Gasoline,Firenze Red,Ebony,44998
Tesla,Model S P100D,2017,103000,,Black,White,36000
Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2022,7800,Plug-In Hybrid,Black,Beige,66000
BMW,740 i,2017,55000,Gasoline,White,Black,40000
BMW,335 i xDrive,2012,153600,Gasoline,Black,Black,17500
Honda,Accord Hybrid Touring,2017,96400,Hybrid,White,Beige,18500
Hummer,H3 Base,2007,137333,Gasoline,Blue,Black,10000
Scion,tC Anniversary Edition,2014,115000,Gasoline,Silver,Silver,11495
Cadillac,DeVille Base,1994,90000,–,Green,Beige,2990
BMW,Z4 sDrive35is,2014,4200,Gasoline,White,Red,64995
Genesis,GV70 3.5T Sport,2022,12900,Gasoline,Gray,White,53000
Mazda,CX-5 Touring,2018,61000,Gasoline,Gray,Black,21800
Lexus,ES 350 Base,2007,78980,Gasoline,Silver,Beige,10600
Dodge,Challenger GT,2021,40000,Gasoline,Black,Black,32500
BMW,330 i,2005,59300,Gasoline,Red,Black,30900
Ferrari,488 GTB Base,2018,17761,Gasoline,Rosso Corsa,Nero,243900
Mercedes-Benz,GLS 450 Base 4MATIC,2017,106000,Gasoline,White,Black,25900
Porsche,911 Carrera S,2013,39000,Gasoline,Blue,Black,73000
Acura,TLX V6 Advance,2016,128000,Gasoline,Gray,Black,19500
Nissan,Rogue SL,2017,148000,Gasoline,White,–,13000
BMW,323 Ci,2000,177700,Gasoline,Silver,Black,2500
BMW,320 i xDrive,2016,185000,Gasoline,Black,Beige,7500
Pontiac,G8 GT,2009,81327,Gasoline,Black,Black,17500
Tesla,Model Y Long Range,2022,9411,,Silver,Black,47998
Mercedes-Benz,AMG GT Base,2018,28182,Gasoline,White,Brown,84500
Ford,F-150 Lariat,2016,25000,E85 Flex Fuel,Gray,Black,65000
Chevrolet,Corvette Stingray,2018,13900,Gasoline,White,Red,54490
Ford,Mustang GT Premium,2020,16850,Gasoline,Blue,Black,41000
Audi,Q8 55 Premium Plus,2021,14750,Hybrid,Silver,Black,61059
Chevrolet,Corvette Stingray w/2LT,2023,2058,Gasoline,Gray,Black,101999
Tesla,Model X 75D,2017,70579,,Black,White,42250
Mercedes-Benz,S-Class S 550 4MATIC,2015,54000,Gasoline,White,Beige,37000
Chevrolet,Tahoe LTZ,2015,134500,Gasoline,Black,Black,28000
INFINITI,QX60 Base,2016,91239,Gasoline,Gray,Black,17500
Land,Rover Range Rover Sport HSE,2019,52300,Gasoline,Black,Black,49900
Audi,e-tron Prestige,2019,33012,,Blue,Beige,38000
Mercedes-Benz,EQS 450 4MATIC,2023,7388,,Gray,Beige,105500
Lucid,Air Pure,2023,1300,,Black,Gray,86900
Ferrari,FF Base,2016,19987,Gasoline,Black,Brown,149900
Tesla,Model 3 Standard Range,2020,23097,,Black,Black,29900
Acura,RSX Base,2005,186040,Gasoline,Gray,Beige,6700
Chevrolet,Corvette Stingray w/2LT,2020,1800,Gasoline,Blue,Black,76000
Land,Rover Range Rover 5.0L Supercharged Autobiography,2016,56000,Gasoline,Black,Brown,49900
Audi,RS 7 4.0T Prestige,2014,66150,Gasoline,White,Black,47995
RAM,2500 Tradesman,2018,63750,Gasoline,Gray,Gray,36000
Dodge,Ram 1500 Quad Cab,2002,179000,Gasoline,Black,Black,6500
BMW,i3 Base w/Range Extender,2014,29553,,Black,Gray,12800
Acura,ILX Technology Plus Package,2017,68200,Gasoline,Black,–,15750
BMW,535 i xDrive,2015,65000,Gasoline,Silver,Black,24995
INFINITI,FX50 Base,2011,84900,Gasoline,Silver,Black,22450
Land,Rover Discovery S,2003,121886,Gasoline,White,Beige,6000
Mercedes-Benz,G-Class G 550 4MATIC,2021,76100,Gasoline,Black,Black,130000
Tesla,Model S Long Range Plus,2021,10550,,Gray,Black,67800
Tesla,Model Y Performance,2020,30554,,Blue,Black,41999
Honda,Crosstour EX-L,2012,90742,Gasoline,Gray,Gray,12980
Mercedes-Benz,G-Class G 63 AMG,2014,49899,Gasoline,White,Black,72999
Porsche,911 Carrera GTS,2015,23600,Gasoline,Red,Black,132900
Audi,Q5 S line Premium,2022,10120,Hybrid,Navarre Blue,Gray,39998
Porsche,Boxster Base,2013,40800,Gasoline,Brown,Beige,35500
Ford,Mustang Mach-E GT,2023,9095,,Orange,Gray,59000
Dodge,Challenger SRT8 392,2012,33700,–,Black,Black,33500
BMW,M3 Base,2011,43000,Gasoline,Black,Black,50900
Cadillac,CTS 3.6L Premium Luxury,2019,136150,Gasoline,Silver,Black,22500
Jaguar,F-TYPE S,2014,74595,Gasoline,Green,Black,32450
RAM,ProMaster 2500 High Roof,2019,31681,Gasoline,White,Black,33500
Cadillac,CT5-V V-Series,2022,4451,Gasoline,Summit White,Jet Black,55655
Mercedes-Benz,AMG C 43 Base 4MATIC,2017,39000,Gasoline,White,Black,39000
Lamborghini,Aventador SVJ Base,2021,6987,Gasoline,–,Nero Ade,749950
Audi,RS 5 2.9T,2019,21240,Gasoline,Black,Black,59950
Nissan,Xterra Pro-4X,2011,183000,Gasoline,Black,Gray,12000
Chevrolet,Corvette Base,2005,143095,Gasoline,Red,Black,16000
Volvo,XC60 T6 Inscription,2019,58600,Gasoline,White,White,29000
Subaru,Ascent Touring 7-Passenger,2019,71273,Gasoline,Black,Brown,23900
BMW,135 i,2009,72900,Gasoline,Gray,Gray,15500
Ford,F-150 Platinum,2018,60660,Gasoline,Gold,Black,46900
McLaren,570S Spider,2018,8984,Gasoline,Vega Blue,Black,171900
Mercedes-Benz,AMG C AMG C 63 S,2016,40515,Gasoline,Black,Black,47999
Chevrolet,Malibu LTZ,2010,55900,Gasoline,Beige,Beige,8950
Lamborghini,Urus Base,2021,20069,Gasoline,Rosso Mars Metallic,Nero Ade,229900
Lexus,RX 350 Base,2016,71750,Gasoline,Black,Brown,28000
Ford,Taurus X Limited,2008,148949,Gasoline,Blue,Beige,3900
BMW,X5 3.0si,2007,99700,Gasoline,Black,Black,8500
Cadillac,XTS Luxury,2014,62950,Gasoline,Silver,Gray,17498
Chevrolet,Tahoe Premier,2020,137000,Gasoline,Black,Black,46000
Ford,F-150 Raptor,2021,28260,Gasoline,Blue,Blue,72950
Mercedes-Benz,C-Class C 300,2017,59400,Gasoline,Black,Black,21000
Hyundai,Veloster Value Edition,2017,55359,Gasoline,Ironman Silver,Black,15599
Jaguar,XF Premium,2011,35134,Gasoline,Gray,Gray,12400
Audi,A6 2.0T Premium Plus,2016,96000,Gasoline,Black,Black,21990
BMW,228 i,2015,54000,Gasoline,Black,Red,19996
BMW,M8 Gran Coupe Competition,2022,21057,Gasoline,Gray,Black,99800
Volkswagen,Eurovan MV,2001,220000,Gasoline,Silver,–,5500
BMW,428 i xDrive SULEV,2016,77000,Gasoline,White,Red,26999
Buick,Regal Turbo - Premium 1,2012,190000,Gasoline,Beige,Beige,6000
Volkswagen,Atlas Cross Sport 3.6L V6 SEL Premium,2021,24596,Gasoline,Deep Black Pearl Effect,Titan Black / Quarzit,38322
Lexus,LX 570 Three-Row,2018,39300,Gasoline,Black,Black,69500
Chevrolet,1500 Cheyenne,1994,170443,–,Red,–,6000
Volvo,XC60 T5 R-Design,2019,43500,Gasoline,Gray,Black,30000
Chevrolet,Tahoe High Country,2021,53000,Gasoline,Black,Black,67100
GMC,Yukon Denali Ultimate,2023,9978,Gasoline,White,Gold,93999
Ford,Expedition Max Limited,2021,30918,Gasoline,White,Beige,51999
Volkswagen,Jetta 1.4T S,2019,59000,Gasoline,Gray,Black,17000
GMC,Acadia Denali,2021,18083,Gasoline,Ebony Twilight Metallic,Jet Black,43999
Kia,Sorento SX Prestige,2023,11100,Gasoline,White,Black,40200
BMW,M3 Base,2016,56235,Gasoline,Orange,Orange,50500
Ford,Mustang GT Premium,2012,105500,Gasoline,Silver,Black,19000
Hyundai,Santa Fe SE,2021,35550,Gasoline,Twilight Black,Black,25987
Audi,A4 2.0T Premium,2011,90818,Gasoline,White,Black,8300
Toyota,4Runner Limited,2016,82260,Gasoline,Nautical Blue Pearl,Black,31906
Volkswagen,Golf SportWagen TSI S 4-Door,2016,127770,Gasoline,White,Beige,13800
Honda,S2000 Base,2003,101000,Gasoline,Silver,Black,28000
MINI,Cooper S Base,2010,97395,Gasoline,Yellow,Black,6699
Lexus,RC 350 Base,2015,48000,Gasoline,Orange,Red,32900
Chrysler,300 Touring,2009,134602,Gasoline,Blue,Black,7500
BMW,M850 i xDrive,2019,9949,Gasoline,Blue,Black,75798
Land,Rover Range Rover 3.0L Supercharged,2014,59500,E85 Flex Fuel,Red,Black,33800
Toyota,Tacoma TRD Pro,2018,28800,Gasoline,–,Black,42900
Chevrolet,Camaro 1SS,2021,12600,Gasoline,Gray,Black,47000
BMW,X7 xDrive40i,2022,8000,Hybrid,Blue,Brown,85000
Hyundai,Genesis Coupe 3.8 Track,2010,127500,Gasoline,Blue,Black,6000
Chevrolet,Corvette Base,2006,39132,Gasoline,Red,Beige,35000
Chevrolet,Bolt EV LT,2020,49688,,Blue,Gray,24900
Toyota,Tacoma TRD Sport,2020,41199,Gasoline,Black,Black/Gun Metal,41598
BMW,i8 Base,2019,28200,Plug-In Hybrid,Gray,Beige,79950
Rivian,R1S Launch Edition,2023,4500,,Silver,Gray,89999
Land,Rover Range Rover Sport HST MHEV,2020,37248,Hybrid,Silver,Black,54500
Ford,Ranger Edge SuperCab,2004,110000,Gasoline,White,Gray,8500
Volvo,V60 T6 R-Design Platinum,2015,59271,Gasoline,Blue,Black,29900
Cadillac,XTS Luxury,2013,152000,Gasoline,Black,Gray,8500
Acura,TLX Type S w/Performance Tire,2023,1798,Gasoline,Black,Black,53000
Land,Rover Discovery HSE,2019,20034,Gasoline,Yulong White,Tan/Ebony,43998
Ford,Fusion Hybrid SE,2013,161933,Hybrid,Blue,Charcoal Black,7945
Dodge,Durango R/T,2020,78000,Gasoline,Black,Red,29500
Alfa,Romeo Giulia Base,2017,36000,Gasoline,White,Red,21000
Ford,Edge Titanium,2017,113294,Gasoline,Gray,Black,16500
Chevrolet,Corvette Stingray,2015,25548,Gasoline,Gray,Gray,49000
Chevrolet,Silverado 2500 LT,2015,122770,E85 Flex Fuel,Brown,Black,27499
Volkswagen,Routan SE,2011,194000,Gasoline,Black,Gray,3500
Kia,Sorento LX,2021,54200,Gasoline,White,Black,23800
Cadillac,ATS 2.5L,2014,80400,Gasoline,Silver,Black,15000
Ford,F-250 Platinum,2022,4500,Gasoline,Black,Black,86500
Lamborghini,Murcielago Base,2005,22703,Gasoline,Black,Black,220000
MINI,Cooper S Base,2012,128000,Gasoline,Black,Black,8500
Ford,Expedition Limited,2021,29830,Gasoline,Magnetic Metallic,Ebony,55329
BMW,X1 xDrive28i,2021,25918,Gasoline,Gray,Black,32000
Kia,Sportage Nightfall,2022,9686,Gasoline,Hyper Red,Black,30990
Mercedes-Benz,E-Class E 350 4MATIC,2008,67250,Gasoline,White,Beige,11900
Subaru,Outback 2.5i Premium,2019,77000,Gasoline,Gray,Gray,18749
Porsche,718 Boxster S,2017,48900,Gasoline,Blue,Black,62500
Mercedes-Benz,G-Class G 550 4MATIC,2019,47850,Gasoline,White,Black,127899
Land,Rover Range Rover P525 Westminster,2021,22270,Gasoline,Gray,Ebony,89900
Ford,F-150 XL,2018,52500,E85 Flex Fuel,Gray,Gray,35000
Hyundai,Palisade SEL,2020,69487,Gasoline,White,Black,32000
Porsche,911 Carrera 4,2013,67522,Gasoline,Gray,Black,59500
Jeep,Grand Cherokee L Limited,2021,25968,Gasoline,Metallic,Global Black,38405
BMW,i3 Base w/Range Extender,2014,74500,,White,Gray,11499
Porsche,911 Carrera 4 Cabriolet,2003,87600,Gasoline,Black,Black,32000
Land,Rover Range Rover SWB,2020,29000,Hybrid,Black,Black,70000
Lamborghini,Aventador LP700-4,2016,3254,Gasoline,Bianco Isis,Giallo Taurus / Nero Ade,399900
Nissan,350Z Touring,2006,84200,Gasoline,Silver,Gray,10200
Lincoln,MKZ Reserve I,2019,36000,Gasoline,White,Beige,26500
Porsche,Panamera Turbo,2015,67210,Gasoline,Blue,Beige,51950
Mazda,CX-30 Base,2020,19319,Gasoline,Snowflake White Pearl,Black,24899
Mercedes-Benz,AMG C 63 Base,2017,63000,Gasoline,White,Black,42000
GMC,Acadia SLT-1,2012,116226,Gasoline,Black,Black,7900
Subaru,Forester 2.5i Limited,2015,90000,Gasoline,Silver,Gray,16000
Porsche,Cayenne Turbo,2009,41965,Gasoline,Black,Beige,35000
Volkswagen,Atlas 3.6L SE w/Technology,2018,48210,Gasoline,Silver,Black,24999
BMW,325 i,2003,142000,Gasoline,Silver,Black,4800
Mercedes-Benz,GLC 300 Base 4MATIC,2018,48700,Gasoline,Blue,Brown,27900
Mazda,CX-7 Sport,2009,113000,Gasoline,Gray,Black,5499
Porsche,911 Carrera C2S,2005,28500,Gasoline,Silver,Black,63500
Toyota,Supra 3.0 Premium,2022,24850,Gasoline,Black,Black,53568
Dodge,Challenger SRT Hellcat,2018,29475,Gasoline,Orange,Black,62999
Land,Rover Range Rover Velar P380 SE R-Dynamic,2019,19813,Gasoline,Silver,Beige,51900
Lexus,CT 200h Premium,2012,109000,Hybrid,White,Black,14945
Buick,Envision Essence,2021,36544,Gasoline,Dark Moon Blue Metallic,Ebony,33290
Chrysler,200 Limited,2015,95271,E85 Flex Fuel,Black,Black,12468
Toyota,Sequoia SR5,2023,1539,Hybrid,Green,Boulder,76373
Land,Rover Range Rover P530 SE SWB,2023,2800,Gasoline,White,Red,175000
GMC,Sierra 1500 SLT,2017,49105,Gasoline,White,Black,39750
Nissan,Leaf SV PLUS,2023,7089,,Black,Black,29895
Chevrolet,Tahoe LTZ,2011,140401,E85 Flex Fuel,Red,Beige,16000
Ford,F-250 Lariat,2018,120000,Diesel,Silver,Black,55000
Dodge,Charger Base,2006,145565,Gasoline,Blue,Gray,4500
Jaguar,XF S,2017,55000,Gasoline,Gray,Red,34000
BMW,X7 xDrive40i,2022,38671,Hybrid,Gray,Blk,66998
Kia,Telluride SX,2020,38000,Gasoline,Green,Beige,41999
RAM,1500 Laramie,2022,3521,Gasoline,Diamond Black,Black,51074
Dodge,Dakota Sport,1997,285000,Gasoline,White,Gray,6399
Dodge,Dakota SLT Quad Cab,2006,256000,Gasoline,Black,Gray,4000
Mercedes-Benz,E-Class 400E,1993,106983,–,White,Gray,15300
BMW,M240 i,2017,37100,Gasoline,White,Black,26125
Jeep,Wrangler X,2004,44000,Gasoline,Green,Green,24999
Ford,Mustang Premium,2007,169613,Gasoline,Black,Black,5900
GMC,Sierra 2500 Denali,2021,16919,Diesel,Black,Black,73000
Lincoln,Navigator L Select,2016,84272,Gasoline,Black,Black,25221
Dodge,Ram 1500 SLT Mega Cab,2006,201509,Gasoline,Gray,Gray,11000
Land,Rover Defender SE,2021,13970,Hybrid,Gray,Black,75500
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,44000,Gasoline,Black,Black,46599
RAM,1500 SLT,2017,73690,Gasoline,Blue,Gray,27000
Mercedes-Benz,E-Class D 2.5 Turbo,1993,70015,–,Gray,Gray,22500
Audi,A4 2.0T Premium,2015,91403,E85 Flex Fuel,Silver,Gray,14998
Chevrolet,Silverado 1500 LT,2012,104000,E85 Flex Fuel,Blue,Gray,16500
Nissan,370Z Touring,2009,133409,Gasoline,Silver,Gray,14999
Chevrolet,Avalanche 1500 LT,2007,244000,E85 Flex Fuel,Gray,Gray,16900
Dodge,Challenger R/T,2021,39960,Gasoline,White,Gray,28500
Mercedes-Benz,Metris Base,2021,1685,Gasoline,Gray,White,250000
BMW,M4 Competition xDrive,2022,3213,Gasoline,Black,Red,89995
Lotus,Elise Base,2005,25250,Gasoline,Red,Black,44000
Toyota,Highlander Limited,2020,53550,Gasoline,Blue,Gray,39687
Ford,F-150 Lariat,2017,74349,Gasoline,White,–,36000
Nissan,Frontier SV,2012,96600,Gasoline,Beige,Black,17000
BMW,M3 Base,2008,77800,Gasoline,Red,Black,28500
Mercedes-Benz,SLK-Class SLK 350,2008,120800,Gasoline,Red,Beige,13900
RAM,1500 Laramie,2021,38012,Gasoline,Delmonico Red Pearlcoat,Black,45277
BMW,430 430i,2022,7758,Gasoline,Black,Black,47998
Audi,A5 Sportback S line Premium Plus,2021,35000,Hybrid,Black,Black,37499
Mitsubishi,Lancer Evolution MR,2011,94500,Gasoline,White,Black,27000
GMC,Yukon SLE,2015,112552,Gasoline,Onyx Black,Jet Black,24440
Jeep,Wrangler Sahara,2012,78000,Gasoline,Beige,Black,22000
Chevrolet,Suburban Premier,2017,166549,Gasoline,White,Beige,24950
Rivian,R1S Launch Edition,2023,1885,,Green,White,93500
Cadillac,ATS 2.0L Turbo,2018,32000,Gasoline,Gray,Black,22999
Audi,A5 2.0T Premium Plus,2015,82000,Gasoline,White,Brown,17000
Ford,Expedition EL XLT,2014,85149,Gasoline,Oxford White,Camel Leather,23598
Lincoln,Navigator L Select,2016,115600,Gasoline,Black,Black,22500
Mazda,Mazda3 FWD w/Premium Package,2022,21701,Gasoline,Soul Red Crystal Metallic,Black,25099
Lincoln,MKC Reserve,2019,35469,Gasoline,Black,–,30890
Ford,Excursion Limited,2004,170000,Gasoline,Gold,Gold,8500
RAM,2500 Tradesman,2022,1300,Gasoline,Red,Black,48000
Mercedes-Benz,A-Class A 220 4MATIC,2019,28663,Gasoline,Jupiter Red,Black,29500
Nissan,370Z NISMO,2010,29000,Gasoline,Silver,–,29000
Porsche,Macan,2021,21613,Gasoline,White,–,58998
Porsche,Cayman S,2006,31075,Gasoline,Black,Black / Stone Grey,36250
Audi,S5 3.0T Prestige,2018,44000,Gasoline,Gray,Black,39000
Lamborghini,Urus Pearl Capsule,2021,3771,Gasoline,Grigio Nimbus,Bianco Polar,259991
Ford,Explorer XLT,2020,45000,Gasoline,Silver,Black,33500
Lexus,GX 460 Base,2020,48210,Gasoline,Nebula Gray Pearl,Rioja Red,47449
Audi,TTS 2.0T Premium Plus,2011,69700,Gasoline,Orange,–,23000
Buick,LaCrosse CX,2007,53000,Gasoline,Red,Gray,6500
Subaru,Outback 2.5i Limited,2014,78007,Gasoline,Blue,Black,14750
Ford,F-150 XLT,2023,2823,Gasoline,Iconic Silver Metallic,Black,58504
Audi,A7 Premium,2012,103272,Gasoline,Black,Brown,15500
BMW,650 i,2008,125470,Gasoline,Black,Beige,8000
Cadillac,XTS Premium,2013,56860,Gasoline,White Diamond Tri-Coat,Shale,21995
Jaguar,XK Base,2007,56000,Gasoline,White,Beige,18000
Mazda,Mazda6 Touring,2020,78700,Gasoline,White,Black,18000
Ford,Transit-350 Base,2019,94650,Gasoline,White,–,37000
BMW,435 i,2015,34455,Gasoline,Gray,Beige,28000
Chevrolet,Suburban LT,2016,98000,E85 Flex Fuel,Gray,Gray,30000
